index,Datum,Nederbördsmängd,Kvalitet,Year,Month,Avg_nederbörd_per_dag,Max_uppmätta_nederbörd
13055,1979-09-29,0.0,G,1979,9,3.05,22.2
13056,1979-09-30,0.0,G,1979,9,3.05,22.2
13057,1979-10-01,0.0,G,1979,10,1.75,17.7
13058,1979-10-02,0.0,G,1979,10,1.75,17.7
13059,1979-10-03,0.0,G,1979,10,1.75,17.7
13060,1979-10-04,0.0,G,1979,10,1.75,17.7
13061,1979-10-05,0.0,G,1979,10,1.75,17.7
13062,1979-10-06,0.0,G,1979,10,1.75,17.7
13063,1979-10-07,0.0,G,1979,10,1.75,17.7
13064,1979-10-08,0.0,G,1979,10,1.75,17.7
13065,1979-10-09,0.3,G,1979,10,1.75,17.7
13066,1979-10-10,0.5,G,1979,10,1.75,17.7
13067,1979-10-11,0.0,G,1979,10,1.75,17.7
13068,1979-10-12,0.7,G,1979,10,1.75,17.7
13069,1979-10-13,1.0,G,1979,10,1.75,17.7
13070,1979-10-14,0.4,G,1979,10,1.75,17.7
13071,1979-10-15,17.7,G,1979,10,1.75,17.7
13072,1979-10-16,7.2,G,1979,10,1.75,17.7
13073,1979-10-17,1.8,G,1979,10,1.75,17.7
13074,1979-10-18,13.7,G,1979,10,1.75,17.7
13075,1979-10-19,6.1,G,1979,10,1.75,17.7
13076,1979-10-20,0.0,G,1979,10,1.75,17.7
13077,1979-10-21,0.0,G,1979,10,1.75,17.7
13078,1979-10-22,0.0,G,1979,10,1.75,17.7
13079,1979-10-23,0.0,G,1979,10,1.75,17.7
13080,1979-10-24,0.0,G,1979,10,1.75,17.7
13081,1979-10-25,0.0,G,1979,10,1.75,17.7
13082,1979-10-26,0.0,G,1979,10,1.75,17.7
13083,1979-10-27,0.0,G,1979,10,1.75,17.7
13084,1979-10-28,0.0,G,1979,10,1.75,17.7
13085,1979-10-29,0.0,G,1979,10,1.75,17.7
13086,1979-10-30,0.0,G,1979,10,1.75,17.7
13087,1979-10-31,4.8,G,1979,10,1.75,17.7
13088,1979-11-01,12.2,G,1979,11,5.43,38.4
13089,1979-11-02,5.8,G,1979,11,5.43,38.4
13090,1979-11-03,6.2,G,1979,11,5.43,38.4
13091,1979-11-04,15.7,G,1979,11,5.43,38.4
13092,1979-11-05,0.0,G,1979,11,5.43,38.4
13093,1979-11-06,4.5,G,1979,11,5.43,38.4
13094,1979-11-07,0.0,G,1979,11,5.43,38.4
13095,1979-11-08,0.0,G,1979,11,5.43,38.4
13096,1979-11-09,0.0,G,1979,11,5.43,38.4
13097,1979-11-10,2.6,G,1979,11,5.43,38.4
13098,1979-11-11,4.2,G,1979,11,5.43,38.4
13099,1979-11-12,38.4,G,1979,11,5.43,38.4
13100,1979-11-13,2.1,G,1979,11,5.43,38.4
13101,1979-11-14,0.5,G,1979,11,5.43,38.4
13102,1979-11-15,3.2,G,1979,11,5.43,38.4
13103,1979-11-16,17.9,G,1979,11,5.43,38.4
13104,1979-11-17,0.8,G,1979,11,5.43,38.4
13105,1979-11-18,0.0,G,1979,11,5.43,38.4
13106,1979-11-19,0.2,G,1979,11,5.43,38.4
13107,1979-11-20,0.0,G,1979,11,5.43,38.4
13108,1979-11-21,0.0,G,1979,11,5.43,38.4
13109,1979-11-22,2.2,G,1979,11,5.43,38.4
13110,1979-11-23,6.8,G,1979,11,5.43,38.4
13111,1979-11-24,0.5,G,1979,11,5.43,38.4
13112,1979-11-25,9.6,G,1979,11,5.43,38.4
13113,1979-11-26,18.9,G,1979,11,5.43,38.4
13114,1979-11-27,0.0,G,1979,11,5.43,38.4
13115,1979-11-28,4.1,G,1979,11,5.43,38.4
13116,1979-11-29,1.4,G,1979,11,5.43,38.4
13117,1979-11-30,5.2,G,1979,11,5.43,38.4
13118,1979-12-01,0.3,G,1979,12,3.01,30.0
13119,1979-12-02,4.6,G,1979,12,3.01,30.0
13120,1979-12-03,1.0,G,1979,12,3.01,30.0
13121,1979-12-04,3.0,G,1979,12,3.01,30.0
13122,1979-12-05,0.2,G,1979,12,3.01,30.0
13123,1979-12-06,0.0,G,1979,12,3.01,30.0
13124,1979-12-07,0.0,G,1979,12,3.01,30.0
13125,1979-12-08,0.0,G,1979,12,3.01,30.0
13126,1979-12-09,2.8,G,1979,12,3.01,30.0
13127,1979-12-10,3.1,G,1979,12,3.01,30.0
13128,1979-12-11,0.0,G,1979,12,3.01,30.0
13129,1979-12-12,0.0,G,1979,12,3.01,30.0
13130,1979-12-13,0.0,G,1979,12,3.01,30.0
13131,1979-12-14,0.0,G,1979,12,3.01,30.0
13132,1979-12-15,0.6,G,1979,12,3.01,30.0
13133,1979-12-16,0.4,G,1979,12,3.01,30.0
13134,1979-12-17,11.6,G,1979,12,3.01,30.0
13135,1979-12-18,0.0,G,1979,12,3.01,30.0
13136,1979-12-19,0.0,G,1979,12,3.01,30.0
13137,1979-12-20,0.0,G,1979,12,3.01,30.0
13138,1979-12-21,0.0,G,1979,12,3.01,30.0
13139,1979-12-22,0.5,G,1979,12,3.01,30.0
13140,1979-12-23,1.6,G,1979,12,3.01,30.0
13141,1979-12-24,1.0,G,1979,12,3.01,30.0
13142,1979-12-25,5.8,G,1979,12,3.01,30.0
13143,1979-12-26,0.1,G,1979,12,3.01,30.0
13144,1979-12-27,21.1,G,1979,12,3.01,30.0
13145,1979-12-28,30.0,G,1979,12,3.01,30.0
13146,1979-12-29,3.0,G,1979,12,3.01,30.0
13147,1979-12-30,1.2,G,1979,12,3.01,30.0
13148,1979-12-31,1.4,G,1979,12,3.01,30.0
13149,1980-01-01,2.5,G,1980,1,0.93,6.6
13150,1980-01-02,0.0,G,1980,1,0.93,6.6
13151,1980-01-03,0.0,G,1980,1,0.93,6.6
13152,1980-01-04,4.3,G,1980,1,0.93,6.6
13153,1980-01-05,3.1,G,1980,1,0.93,6.6
13154,1980-01-06,0.6,G,1980,1,0.93,6.6
13155,1980-01-07,0.3,G,1980,1,0.93,6.6
13156,1980-01-08,0.0,G,1980,1,0.93,6.6
13157,1980-01-09,0.5,G,1980,1,0.93,6.6
13158,1980-01-10,0.1,G,1980,1,0.93,6.6
13159,1980-01-11,0.0,G,1980,1,0.93,6.6
13160,1980-01-12,0.0,G,1980,1,0.93,6.6
13161,1980-01-13,0.9,G,1980,1,0.93,6.6
13162,1980-01-14,1.1,G,1980,1,0.93,6.6
13163,1980-01-15,0.0,G,1980,1,0.93,6.6
13164,1980-01-16,0.0,G,1980,1,0.93,6.6
13165,1980-01-17,0.0,G,1980,1,0.93,6.6
13166,1980-01-18,0.0,G,1980,1,0.93,6.6
13167,1980-01-19,0.0,G,1980,1,0.93,6.6
13168,1980-01-20,0.0,G,1980,1,0.93,6.6
13169,1980-01-21,0.0,G,1980,1,0.93,6.6
13170,1980-01-22,3.9,G,1980,1,0.93,6.6
13171,1980-01-23,0.6,G,1980,1,0.93,6.6
13172,1980-01-24,0.0,G,1980,1,0.93,6.6
13173,1980-01-25,0.0,G,1980,1,0.93,6.6
13174,1980-01-26,0.0,G,1980,1,0.93,6.6
13175,1980-01-27,0.0,G,1980,1,0.93,6.6
13176,1980-01-28,3.4,G,1980,1,0.93,6.6
13177,1980-01-29,0.0,G,1980,1,0.93,6.6
13178,1980-01-30,6.6,G,1980,1,0.93,6.6
13179,1980-01-31,0.8,G,1980,1,0.93,6.6
13180,1980-02-01,0.0,G,1980,2,0.92,9.1
13181,1980-02-02,0.6,G,1980,2,0.92,9.1
13182,1980-02-03,0.0,G,1980,2,0.92,9.1
13183,1980-02-04,0.0,G,1980,2,0.92,9.1
13184,1980-02-05,0.0,G,1980,2,0.92,9.1
13185,1980-02-06,0.0,G,1980,2,0.92,9.1
13186,1980-02-07,0.5,G,1980,2,0.92,9.1
13187,1980-02-08,0.0,G,1980,2,0.92,9.1
13188,1980-02-09,5.5,G,1980,2,0.92,9.1
13189,1980-02-10,9.1,G,1980,2,0.92,9.1
13190,1980-02-11,0.6,G,1980,2,0.92,9.1
13191,1980-02-12,0.0,G,1980,2,0.92,9.1
13192,1980-02-13,1.7,G,1980,2,0.92,9.1
13193,1980-02-14,1.4,G,1980,2,0.92,9.1
13194,1980-02-15,5.9,G,1980,2,0.92,9.1
13195,1980-02-16,0.0,G,1980,2,0.92,9.1
13196,1980-02-17,0.0,G,1980,2,0.92,9.1
13197,1980-02-18,0.5,G,1980,2,0.92,9.1
13198,1980-02-19,0.2,G,1980,2,0.92,9.1
13199,1980-02-20,0.0,G,1980,2,0.92,9.1
13200,1980-02-21,0.0,G,1980,2,0.92,9.1
13201,1980-02-22,0.0,G,1980,2,0.92,9.1
13202,1980-02-23,0.0,G,1980,2,0.92,9.1
13203,1980-02-24,0.0,G,1980,2,0.92,9.1
13204,1980-02-25,0.0,G,1980,2,0.92,9.1
13205,1980-02-26,0.8,G,1980,2,0.92,9.1
13206,1980-02-27,0.0,G,1980,2,0.92,9.1
13207,1980-02-28,0.0,G,1980,2,0.92,9.1
13208,1980-02-29,0.0,G,1980,2,0.92,9.1
13209,1980-03-01,0.0,G,1980,3,0.61,10.1
13210,1980-03-02,0.0,G,1980,3,0.61,10.1
13211,1980-03-03,0.0,G,1980,3,0.61,10.1
13212,1980-03-04,0.2,G,1980,3,0.61,10.1
13213,1980-03-05,1.5,G,1980,3,0.61,10.1
13214,1980-03-06,0.0,G,1980,3,0.61,10.1
13215,1980-03-07,2.3,G,1980,3,0.61,10.1
13216,1980-03-08,0.2,G,1980,3,0.61,10.1
13217,1980-03-09,0.2,G,1980,3,0.61,10.1
13218,1980-03-10,0.0,G,1980,3,0.61,10.1
13219,1980-03-11,0.0,G,1980,3,0.61,10.1
13220,1980-03-12,0.0,G,1980,3,0.61,10.1
13221,1980-03-13,0.0,G,1980,3,0.61,10.1
13222,1980-03-14,0.0,G,1980,3,0.61,10.1
13223,1980-03-15,0.0,G,1980,3,0.61,10.1
13224,1980-03-16,0.0,G,1980,3,0.61,10.1
13225,1980-03-17,0.0,G,1980,3,0.61,10.1
13226,1980-03-18,0.0,G,1980,3,0.61,10.1
13227,1980-03-19,0.0,G,1980,3,0.61,10.1
13228,1980-03-20,0.1,G,1980,3,0.61,10.1
13229,1980-03-21,0.0,G,1980,3,0.61,10.1
13230,1980-03-22,0.0,G,1980,3,0.61,10.1
13231,1980-03-23,0.0,G,1980,3,0.61,10.1
13232,1980-03-24,0.0,G,1980,3,0.61,10.1
13233,1980-03-25,0.0,G,1980,3,0.61,10.1
13234,1980-03-26,0.0,G,1980,3,0.61,10.1
13235,1980-03-27,0.0,G,1980,3,0.61,10.1
13236,1980-03-28,10.1,G,1980,3,0.61,10.1
13237,1980-03-29,4.1,G,1980,3,0.61,10.1
13238,1980-03-30,0.2,G,1980,3,0.61,10.1
13239,1980-03-31,0.0,G,1980,3,0.61,10.1
13240,1980-04-01,0.0,G,1980,4,0.22,2.5
13241,1980-04-02,0.0,G,1980,4,0.22,2.5
13242,1980-04-03,0.0,G,1980,4,0.22,2.5
13243,1980-04-04,0.0,G,1980,4,0.22,2.5
13244,1980-04-05,0.0,G,1980,4,0.22,2.5
13245,1980-04-06,0.0,G,1980,4,0.22,2.5
13246,1980-04-07,0.0,G,1980,4,0.22,2.5
13247,1980-04-08,0.0,G,1980,4,0.22,2.5
13248,1980-04-09,0.0,G,1980,4,0.22,2.5
13249,1980-04-10,0.0,G,1980,4,0.22,2.5
13250,1980-04-11,0.0,G,1980,4,0.22,2.5
13251,1980-04-12,0.0,G,1980,4,0.22,2.5
13252,1980-04-13,0.0,G,1980,4,0.22,2.5
13253,1980-04-14,0.0,G,1980,4,0.22,2.5
13254,1980-04-15,0.0,G,1980,4,0.22,2.5
13255,1980-04-16,0.0,G,1980,4,0.22,2.5
13256,1980-04-17,0.3,G,1980,4,0.22,2.5
13257,1980-04-18,0.0,G,1980,4,0.22,2.5
13258,1980-04-19,0.7,G,1980,4,0.22,2.5
13259,1980-04-20,0.0,G,1980,4,0.22,2.5
13260,1980-04-21,0.0,G,1980,4,0.22,2.5
13261,1980-04-22,0.0,G,1980,4,0.22,2.5
13262,1980-04-23,0.0,G,1980,4,0.22,2.5
13263,1980-04-24,0.0,G,1980,4,0.22,2.5
13264,1980-04-25,1.2,G,1980,4,0.22,2.5
13265,1980-04-26,0.3,G,1980,4,0.22,2.5
13266,1980-04-27,2.5,G,1980,4,0.22,2.5
13267,1980-04-28,1.7,G,1980,4,0.22,2.5
13268,1980-04-29,0.0,G,1980,4,0.22,2.5
13269,1980-04-30,0.0,G,1980,4,0.22,2.5
13270,1980-05-01,0.0,G,1980,5,1.14,17.6
13271,1980-05-02,0.0,G,1980,5,1.14,17.6
13272,1980-05-03,0.0,G,1980,5,1.14,17.6
13273,1980-05-04,0.0,G,1980,5,1.14,17.6
13274,1980-05-05,0.0,G,1980,5,1.14,17.6
13275,1980-05-06,0.0,G,1980,5,1.14,17.6
13276,1980-05-07,5.6,G,1980,5,1.14,17.6
13277,1980-05-08,3.4,G,1980,5,1.14,17.6
13278,1980-05-09,0.0,G,1980,5,1.14,17.6
13279,1980-05-10,0.0,G,1980,5,1.14,17.6
13280,1980-05-11,0.0,G,1980,5,1.14,17.6
13281,1980-05-12,0.0,G,1980,5,1.14,17.6
13282,1980-05-13,0.0,G,1980,5,1.14,17.6
13283,1980-05-14,0.0,G,1980,5,1.14,17.6
13284,1980-05-15,0.0,G,1980,5,1.14,17.6
13285,1980-05-16,0.0,G,1980,5,1.14,17.6
13286,1980-05-17,0.0,G,1980,5,1.14,17.6
13287,1980-05-18,1.0,G,1980,5,1.14,17.6
13288,1980-05-19,0.0,G,1980,5,1.14,17.6
13289,1980-05-20,4.2,G,1980,5,1.14,17.6
13290,1980-05-21,0.0,G,1980,5,1.14,17.6
13291,1980-05-22,0.0,G,1980,5,1.14,17.6
13292,1980-05-23,0.0,G,1980,5,1.14,17.6
13293,1980-05-24,0.0,G,1980,5,1.14,17.6
13294,1980-05-25,1.1,G,1980,5,1.14,17.6
13295,1980-05-26,0.0,G,1980,5,1.14,17.6
13296,1980-05-27,0.0,G,1980,5,1.14,17.6
13297,1980-05-28,1.4,G,1980,5,1.14,17.6
13298,1980-05-29,17.6,G,1980,5,1.14,17.6
13299,1980-05-30,0.9,G,1980,5,1.14,17.6
13300,1980-05-31,0.0,G,1980,5,1.14,17.6
13301,1980-06-01,0.0,G,1980,6,3.46,18.3
13302,1980-06-02,0.3,G,1980,6,3.46,18.3
13303,1980-06-03,0.0,G,1980,6,3.46,18.3
13304,1980-06-04,0.0,G,1980,6,3.46,18.3
13305,1980-06-05,0.0,G,1980,6,3.46,18.3
13306,1980-06-06,0.7,G,1980,6,3.46,18.3
13307,1980-06-07,0.0,G,1980,6,3.46,18.3
13308,1980-06-08,10.3,G,1980,6,3.46,18.3
13309,1980-06-09,0.0,G,1980,6,3.46,18.3
13310,1980-06-10,0.0,G,1980,6,3.46,18.3
13311,1980-06-11,17.2,G,1980,6,3.46,18.3
13312,1980-06-12,0.0,G,1980,6,3.46,18.3
13313,1980-06-13,0.0,G,1980,6,3.46,18.3
13314,1980-06-14,0.0,G,1980,6,3.46,18.3
13315,1980-06-15,7.2,G,1980,6,3.46,18.3
13316,1980-06-16,2.5,G,1980,6,3.46,18.3
13317,1980-06-17,2.3,G,1980,6,3.46,18.3
13318,1980-06-18,1.0,G,1980,6,3.46,18.3
13319,1980-06-19,10.0,G,1980,6,3.46,18.3
13320,1980-06-20,8.9,G,1980,6,3.46,18.3
13321,1980-06-21,0.6,G,1980,6,3.46,18.3
13322,1980-06-22,0.0,G,1980,6,3.46,18.3
13323,1980-06-23,0.0,G,1980,6,3.46,18.3
13324,1980-06-24,6.9,G,1980,6,3.46,18.3
13325,1980-06-25,2.8,G,1980,6,3.46,18.3
13326,1980-06-26,18.3,G,1980,6,3.46,18.3
13327,1980-06-27,0.5,G,1980,6,3.46,18.3
13328,1980-06-28,11.7,G,1980,6,3.46,18.3
13329,1980-06-29,0.8,G,1980,6,3.46,18.3
13330,1980-06-30,1.9,G,1980,6,3.46,18.3
13331,1980-07-01,9.8,G,1980,7,2.28,16.5
13332,1980-07-02,0.0,G,1980,7,2.28,16.5
13333,1980-07-03,0.0,G,1980,7,2.28,16.5
13334,1980-07-04,0.0,G,1980,7,2.28,16.5
13335,1980-07-05,1.8,G,1980,7,2.28,16.5
13336,1980-07-06,0.0,G,1980,7,2.28,16.5
13337,1980-07-07,0.1,G,1980,7,2.28,16.5
13338,1980-07-08,16.5,G,1980,7,2.28,16.5
13339,1980-07-09,0.0,G,1980,7,2.28,16.5
13340,1980-07-10,0.0,G,1980,7,2.28,16.5
13341,1980-07-11,0.0,G,1980,7,2.28,16.5
13342,1980-07-12,0.1,G,1980,7,2.28,16.5
13343,1980-07-13,5.5,G,1980,7,2.28,16.5
13344,1980-07-14,9.3,G,1980,7,2.28,16.5
13345,1980-07-15,1.5,G,1980,7,2.28,16.5
13346,1980-07-16,13.6,G,1980,7,2.28,16.5
13347,1980-07-17,0.0,G,1980,7,2.28,16.5
13348,1980-07-18,5.7,G,1980,7,2.28,16.5
13349,1980-07-19,3.7,G,1980,7,2.28,16.5
13350,1980-07-20,0.2,G,1980,7,2.28,16.5
13351,1980-07-21,0.2,G,1980,7,2.28,16.5
13352,1980-07-22,0.0,G,1980,7,2.28,16.5
13353,1980-07-23,0.0,G,1980,7,2.28,16.5
13354,1980-07-24,0.0,G,1980,7,2.28,16.5
13355,1980-07-25,0.0,G,1980,7,2.28,16.5
13356,1980-07-26,0.0,G,1980,7,2.28,16.5
13357,1980-07-27,0.0,G,1980,7,2.28,16.5
13358,1980-07-28,0.0,G,1980,7,2.28,16.5
13359,1980-07-29,0.0,G,1980,7,2.28,16.5
13360,1980-07-30,0.0,G,1980,7,2.28,16.5
13361,1980-07-31,2.6,G,1980,7,2.28,16.5
13362,1980-08-01,7.0,G,1980,8,3.3,20.8
13363,1980-08-02,1.6,G,1980,8,3.3,20.8
13364,1980-08-03,16.6,G,1980,8,3.3,20.8
13365,1980-08-04,4.3,G,1980,8,3.3,20.8
13366,1980-08-05,20.8,G,1980,8,3.3,20.8
13367,1980-08-06,0.0,G,1980,8,3.3,20.8
13368,1980-08-07,0.7,G,1980,8,3.3,20.8
13369,1980-08-08,8.1,G,1980,8,3.3,20.8
13370,1980-08-09,0.2,G,1980,8,3.3,20.8
13371,1980-08-10,0.0,G,1980,8,3.3,20.8
13372,1980-08-11,0.0,G,1980,8,3.3,20.8
13373,1980-08-12,0.0,G,1980,8,3.3,20.8
13374,1980-08-13,0.0,G,1980,8,3.3,20.8
13375,1980-08-14,0.0,G,1980,8,3.3,20.8
13376,1980-08-15,0.0,G,1980,8,3.3,20.8
13377,1980-08-16,5.8,G,1980,8,3.3,20.8
13378,1980-08-17,0.2,G,1980,8,3.3,20.8
13379,1980-08-18,0.7,G,1980,8,3.3,20.8
13380,1980-08-19,15.2,G,1980,8,3.3,20.8
13381,1980-08-20,8.5,G,1980,8,3.3,20.8
13382,1980-08-21,0.0,G,1980,8,3.3,20.8
13383,1980-08-22,0.0,G,1980,8,3.3,20.8
13384,1980-08-23,0.6,G,1980,8,3.3,20.8
13385,1980-08-24,1.2,G,1980,8,3.3,20.8
13386,1980-08-25,0.0,G,1980,8,3.3,20.8
13387,1980-08-26,0.0,G,1980,8,3.3,20.8
13388,1980-08-27,0.0,G,1980,8,3.3,20.8
13389,1980-08-28,6.0,G,1980,8,3.3,20.8
13390,1980-08-29,0.0,G,1980,8,3.3,20.8
13391,1980-08-30,4.7,G,1980,8,3.3,20.8
13392,1980-08-31,0.1,G,1980,8,3.3,20.8
13393,1980-09-01,0.0,G,1980,9,2.64,28.7
13394,1980-09-02,2.9,G,1980,9,2.64,28.7
13395,1980-09-03,0.0,G,1980,9,2.64,28.7
13396,1980-09-04,0.0,G,1980,9,2.64,28.7
13397,1980-09-05,1.2,G,1980,9,2.64,28.7
13398,1980-09-06,1.8,G,1980,9,2.64,28.7
13399,1980-09-07,0.0,G,1980,9,2.64,28.7
13400,1980-09-08,0.0,G,1980,9,2.64,28.7
13401,1980-09-09,0.5,G,1980,9,2.64,28.7
13402,1980-09-10,28.7,G,1980,9,2.64,28.7
13403,1980-09-11,0.0,G,1980,9,2.64,28.7
13404,1980-09-12,12.8,G,1980,9,2.64,28.7
13405,1980-09-13,8.2,G,1980,9,2.64,28.7
13406,1980-09-14,0.0,G,1980,9,2.64,28.7
13407,1980-09-15,0.0,G,1980,9,2.64,28.7
13408,1980-09-16,0.0,G,1980,9,2.64,28.7
13409,1980-09-17,13.6,G,1980,9,2.64,28.7
13410,1980-09-18,0.0,G,1980,9,2.64,28.7
13411,1980-09-19,0.1,G,1980,9,2.64,28.7
13412,1980-09-20,0.0,G,1980,9,2.64,28.7
13413,1980-09-21,0.0,G,1980,9,2.64,28.7
13414,1980-09-22,0.0,G,1980,9,2.64,28.7
13415,1980-09-23,0.0,G,1980,9,2.64,28.7
13416,1980-09-24,6.8,G,1980,9,2.64,28.7
13417,1980-09-25,0.0,G,1980,9,2.64,28.7
13418,1980-09-26,0.0,G,1980,9,2.64,28.7
13419,1980-09-27,0.0,G,1980,9,2.64,28.7
13420,1980-09-28,0.1,G,1980,9,2.64,28.7
13421,1980-09-29,2.4,G,1980,9,2.64,28.7
13422,1980-09-30,0.0,G,1980,9,2.64,28.7
13423,1980-10-01,1.1,G,1980,10,3.38,14.8
13424,1980-10-02,0.0,G,1980,10,3.38,14.8
13425,1980-10-03,0.0,G,1980,10,3.38,14.8
13426,1980-10-04,1.0,G,1980,10,3.38,14.8
13427,1980-10-05,6.7,G,1980,10,3.38,14.8
13428,1980-10-06,14.1,G,1980,10,3.38,14.8
13429,1980-10-07,13.0,G,1980,10,3.38,14.8
13430,1980-10-08,7.6,G,1980,10,3.38,14.8
13431,1980-10-09,1.0,G,1980,10,3.38,14.8
13432,1980-10-10,0.0,G,1980,10,3.38,14.8
13433,1980-10-11,0.0,G,1980,10,3.38,14.8
13434,1980-10-12,0.0,G,1980,10,3.38,14.8
13435,1980-10-13,0.0,G,1980,10,3.38,14.8
13436,1980-10-14,6.6,G,1980,10,3.38,14.8
13437,1980-10-15,1.5,G,1980,10,3.38,14.8
13438,1980-10-16,0.0,G,1980,10,3.38,14.8
13439,1980-10-17,5.2,G,1980,10,3.38,14.8
13440,1980-10-18,4.6,G,1980,10,3.38,14.8
13441,1980-10-19,0.5,G,1980,10,3.38,14.8
13442,1980-10-20,0.0,G,1980,10,3.38,14.8
13443,1980-10-21,0.0,G,1980,10,3.38,14.8
13444,1980-10-22,0.9,G,1980,10,3.38,14.8
13445,1980-10-23,14.8,G,1980,10,3.38,14.8
13446,1980-10-24,5.5,G,1980,10,3.38,14.8
13447,1980-10-25,0.6,G,1980,10,3.38,14.8
13448,1980-10-26,0.0,G,1980,10,3.38,14.8
13449,1980-10-27,8.6,G,1980,10,3.38,14.8
13450,1980-10-28,9.6,G,1980,10,3.38,14.8
13451,1980-10-29,2.0,G,1980,10,3.38,14.8
13452,1980-10-30,0.0,G,1980,10,3.38,14.8
13453,1980-10-31,0.0,G,1980,10,3.38,14.8
13454,1980-11-01,0.0,G,1980,11,3.06,27.6
13455,1980-11-02,0.0,G,1980,11,3.06,27.6
13456,1980-11-03,0.0,G,1980,11,3.06,27.6
13457,1980-11-04,0.0,G,1980,11,3.06,27.6
13458,1980-11-05,0.0,G,1980,11,3.06,27.6
13459,1980-11-06,0.0,G,1980,11,3.06,27.6
13460,1980-11-07,0.0,G,1980,11,3.06,27.6
13461,1980-11-08,1.7,G,1980,11,3.06,27.6
13462,1980-11-09,0.0,G,1980,11,3.06,27.6
13463,1980-11-10,0.0,G,1980,11,3.06,27.6
13464,1980-11-11,8.9,G,1980,11,3.06,27.6
13465,1980-11-12,0.5,G,1980,11,3.06,27.6
13466,1980-11-13,1.3,G,1980,11,3.06,27.6
13467,1980-11-14,5.2,G,1980,11,3.06,27.6
13468,1980-11-15,11.0,G,1980,11,3.06,27.6
13469,1980-11-16,0.9,G,1980,11,3.06,27.6
13470,1980-11-17,27.6,G,1980,11,3.06,27.6
13471,1980-11-18,3.6,G,1980,11,3.06,27.6
13472,1980-11-19,0.0,G,1980,11,3.06,27.6
13473,1980-11-20,8.7,G,1980,11,3.06,27.6
13474,1980-11-21,1.7,G,1980,11,3.06,27.6
13475,1980-11-22,7.7,G,1980,11,3.06,27.6
13476,1980-11-23,0.0,G,1980,11,3.06,27.6
13477,1980-11-24,2.1,G,1980,11,3.06,27.6
13478,1980-11-25,0.0,G,1980,11,3.06,27.6
13479,1980-11-26,0.0,G,1980,11,3.06,27.6
13480,1980-11-27,10.6,G,1980,11,3.06,27.6
13481,1980-11-28,0.1,G,1980,11,3.06,27.6
13482,1980-11-29,0.2,G,1980,11,3.06,27.6
13483,1980-11-30,0.0,G,1980,11,3.06,27.6
13484,1980-12-01,0.2,G,1980,12,4.7,46.4
13485,1980-12-02,0.3,G,1980,12,4.7,46.4
13486,1980-12-03,0.0,G,1980,12,4.7,46.4
13487,1980-12-04,0.1,G,1980,12,4.7,46.4
13488,1980-12-05,0.0,G,1980,12,4.7,46.4
13489,1980-12-06,0.0,G,1980,12,4.7,46.4
13490,1980-12-07,0.0,G,1980,12,4.7,46.4
13491,1980-12-08,0.0,G,1980,12,4.7,46.4
13492,1980-12-09,5.7,G,1980,12,4.7,46.4
13493,1980-12-10,17.4,G,1980,12,4.7,46.4
13494,1980-12-11,1.0,G,1980,12,4.7,46.4
13495,1980-12-12,1.5,G,1980,12,4.7,46.4
13496,1980-12-13,14.1,G,1980,12,4.7,46.4
13497,1980-12-14,6.2,G,1980,12,4.7,46.4
13498,1980-12-15,13.5,G,1980,12,4.7,46.4
13499,1980-12-16,0.0,G,1980,12,4.7,46.4
13500,1980-12-17,46.4,G,1980,12,4.7,46.4
13501,1980-12-18,4.8,G,1980,12,4.7,46.4
13502,1980-12-19,3.4,G,1980,12,4.7,46.4
13503,1980-12-20,1.4,G,1980,12,4.7,46.4
13504,1980-12-21,0.0,G,1980,12,4.7,46.4
13505,1980-12-22,4.6,G,1980,12,4.7,46.4
13506,1980-12-23,3.2,G,1980,12,4.7,46.4
13507,1980-12-24,7.7,G,1980,12,4.7,46.4
13508,1980-12-25,0.1,G,1980,12,4.7,46.4
13509,1980-12-26,0.4,G,1980,12,4.7,46.4
13510,1980-12-27,0.0,G,1980,12,4.7,46.4
13511,1980-12-28,0.8,G,1980,12,4.7,46.4
13512,1980-12-29,0.0,G,1980,12,4.7,46.4
13513,1980-12-30,9.3,G,1980,12,4.7,46.4
13514,1980-12-31,3.7,G,1980,12,4.7,46.4
13515,1981-01-01,0.0,G,1981,1,1.16,20.8
13516,1981-01-02,0.5,G,1981,1,1.16,20.8
13517,1981-01-03,0.5,G,1981,1,1.16,20.8
13518,1981-01-04,3.6,G,1981,1,1.16,20.8
13519,1981-01-05,1.2,G,1981,1,1.16,20.8
13520,1981-01-06,0.0,G,1981,1,1.16,20.8
13521,1981-01-07,0.0,G,1981,1,1.16,20.8
13522,1981-01-08,3.7,G,1981,1,1.16,20.8
13523,1981-01-09,0.2,G,1981,1,1.16,20.8
13524,1981-01-10,0.0,G,1981,1,1.16,20.8
13525,1981-01-11,1.0,G,1981,1,1.16,20.8
13526,1981-01-12,0.0,G,1981,1,1.16,20.8
13527,1981-01-13,0.9,G,1981,1,1.16,20.8
13528,1981-01-14,20.8,G,1981,1,1.16,20.8
13529,1981-01-15,0.0,G,1981,1,1.16,20.8
13530,1981-01-16,0.0,G,1981,1,1.16,20.8
13531,1981-01-17,0.0,G,1981,1,1.16,20.8
13532,1981-01-18,0.0,G,1981,1,1.16,20.8
13533,1981-01-19,0.0,G,1981,1,1.16,20.8
13534,1981-01-20,0.0,G,1981,1,1.16,20.8
